index,name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
1602928,IOS разработчик,"iOS
Objective-C
Mac Os
Git",800.0,1200.0,BYR,Минск,2016-07-14T12:00:59+0300
1603143,IOS разработчик,"Objective-C
iOS
ООП
SVN",140000.0,180000.0,RUR,Москва,2016-07-14T14:17:48+0300
1603250,IOS разработчик (swift),"iOS
Objective-C
Git",50000.0,120000.0,RUR,Москва,2016-07-14T15:20:38+0300
1603253,IOS разработчик,"iOS
MySQL
Android
PHP
Yii
Git
JavaScript",80000.0,150000.0,RUR,Санкт-Петербург,2016-07-14T15:22:41+0300
1605400,IOS / Android разработчик,"Android SDK
Swift
Java
ООП
Objective-C",60000.0,120000.0,RUR,Санкт-Петербург,2016-07-18T09:59:48+0300
1608255,IOS разработчик,"Swift
iOS
Objective-C
Agile",50000.0,90000.0,RUR,Санкт-Петербург,2016-07-20T12:13:07+0300
1608699,Senior Android ( или iOS) Developer,"Android SDK
AngularJS
Mobile development
English",250000.0,300000.0,RUR,Москва,2016-07-20T17:02:21+0300
1611036,IOS разработчик мобильных приложений,"Objective-C
Swift
Rest API
iOS",50000.0,90000.0,RUR,Екатеринбург,2016-07-23T04:09:56+0300
1611037,IOS разработчик мобильных приложений,"Objective-C
Swift
Rest API
iOS",50000.0,90000.0,RUR,Красноярск,2016-07-23T04:11:30+0300
1611208,IOS разработчик,iOS,60000.0,110000.0,RUR,Ростов-на-Дону,2016-07-23T20:53:48+0300
1611434,IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",2500.0,3000.0,USD,Днепр (Днепропетровск),2016-07-25T02:22:52+0300
1611435,IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",2500.0,3000.0,USD,Харьков,2016-07-25T02:22:52+0300
1611436,IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",2500.0,3000.0,USD,Львов,2016-07-25T02:22:52+0300
1611994,Разработчик iOS / iOS Developer,"iOS
Objective-C
swift
Xcode
MVC
viper
core data",90000.0,150000.0,RUR,Москва,2016-07-25T10:59:17+0300
1612361,IOS разработчик,iOS,30000.0,110000.0,RUR,Таганрог,2016-07-25T12:43:00+0300
1612362,IOS разработчик,"Objective-C для iOS
iOS SDK",30000.0,110000.0,RUR,Ростов-на-Дону,2016-07-25T12:43:04+0300
1613029,IOS Developer,"Objective-C
iOS",3000.0,3000.0,EUR,Кипр,2016-07-25T18:24:12+0300
1614738,Разработчик мобильных приложений под iOS,"Objective-C
PHP
Atlassian Jira
SWIFT Alliance
Git
C++
PHP5
Java",40000.0,60000.0,RUR,Ярославль,2016-07-27T12:30:48+0300
1617292,IOS разработчик,iOS,110000.0,160000.0,RUR,Москва,2016-07-29T16:13:48+0300
1617418,Разработчик iOS приложений (middle),"iOS
swift
Objective-C
sdk
Git
XML/JSON",70000.0,110000.0,RUR,Санкт-Петербург,2016-07-29T18:00:56+0300
1617473,IOS Developer,"iOS
Objective-C
Git
SWIFT Alliance",150000.0,250000.0,RUR,Москва,2016-07-29T20:49:04+0300
1617514,IOS разработчик,"iOS
Objective-C",50000.0,70000.0,RUR,Новосибирск,2016-07-30T09:00:49+0300
1617563,IOS разработчик,"iOS
Objective-C
Git
REST
JSON
MVC
SQL
ООП",100000.0,250000.0,RUR,Москва,2016-07-30T12:32:25+0300
1618543,Junior iOS developer,iOS,30000.0,60000.0,RUR,Казань,2016-08-01T11:06:54+0300
1618549,Middle iOS developer,iOS,60000.0,100000.0,RUR,Казань,2016-08-01T11:09:45+0300
1618588,IOS разработчик,"Objective-C
iOS
swift
SQLite
REST
UI",80000.0,100000.0,RUR,Москва,2016-08-01T11:27:09+0300
1618642,IOS разработчик,"iOS
Objective-C
Mac Os
Git",800.0,1200.0,BYR,Минск,2016-08-01T11:40:41+0300
1618661,IOS разработчик,"iOS
Objective-C
Git
SQL
Swift",25000.0,60000.0,RUR,Ростов-на-Дону,2016-08-01T11:47:37+0300
1620187,IOS developer,Objective-C,35000.0,60000.0,UAH,Днепр (Днепропетровск),2016-08-02T13:38:44+0300
1620335,IOS разработчик/Android разработчик,"mobile apps
Android SDK
ООП
Java
Android
Java SE
iOS
SVN
Atlassian Jira",20000.0,40000.0,RUR,Нижний Новгород,2016-08-02T15:37:36+0300
1621881,IOS-разработчик / iOS-программист,"Усидчивость
Старательность",300000.0,450000.0,KZT,Алматы,2016-08-04T09:01:42+0300
1621934,IOS разработчик,"Objective-C
Swift
Xcode",30000.0,70000.0,RUR,Саратов,2016-08-04T09:38:12+0300
1626117,Разработчик iOS,"Objective-C
iOS SDK 4+
Core Data
Animation
Graphics",80000.0,120000.0,RUR,Санкт-Петербург,2016-08-09T10:52:39+0300
1626124,"Разработчик Android, iOS приложений / Mobile Developer (Android/iOS)","HTTP
SQL
Git
XML
Linux
HTML
JSON API
REST API
ООП
MySQL",32000.0,49000.0,UAH,Киев,2016-08-09T10:56:36+0300
1627238,Middle/Senior iOS Developer,"Objective-C
Git
iOS
Xcode",60000.0,130000.0,RUR,Челябинск,2016-08-10T11:33:41+0300
1627955,IOS / Swift software engineer,"iOS
Objective-C",1500.0,2000.0,USD,Минск,2016-08-10T20:58:59+0300
1627956,IOS / Swift software engineer,"iOS
Objective-C",1500.0,2000.0,USD,Гродно,2016-08-10T20:58:59+0300
1627957,IOS / Swift software engineer,"iOS
Objective-C",1500.0,2000.0,USD,Гомель,2016-08-10T20:58:59+0300
1628893,IOS разработчик (iOS Developer),"iOS
Objective-C
C++
Java
Android",50000.0,70000.0,RUR,Санкт-Петербург,2016-08-11T16:53:17+0300
1629077,IOS разработчик,"iOS
Objective-C
C++",70000.0,90000.0,RUR,Уфа,2016-08-11T19:24:27+0300
1629122,IOS разработчик,"iOS
Objective-C
C++",70000.0,100000.0,RUR,Санкт-Петербург,2016-08-11T19:55:42+0300
1629183,"IOS developer (Tokyo, Japan)","iOS
Android
SDK
API
Scrum
Git
E-Commerce
coding
Objective-C
Mobile",4200.0,6250.0,USD,Япония,2016-08-12T05:07:15+0300
1630040,IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",2500.0,3000.0,USD,Санкт-Петербург,2016-08-13T06:56:55+0300
1630138,IOS разработчик,"iOS
Git
Objective-C
ООП
Разработка ПО
SQL
Mac Os",100000.0,180000.0,RUR,Москва,2016-08-13T15:01:20+0300
1630500,IOS Mobile Apps Developer,"iOS
Objective-C
PHP
jQuery
Java
JavaScript
HTML5
Xcode
API",2000.0,3000.0,USD,Санкт-Петербург,2016-08-14T22:22:04+0300
1630501,IOS Mobile Apps Developer,"iOS
Objective-C
PHP
jQuery
Java
JavaScript
HTML5
Xcode
API",2000.0,3000.0,USD,Москва,2016-08-14T22:22:04+0300
1632727,IOS разработчик,"iOS
HTML
CSS
Objective-C
SQL
Git
Swift",80000.0,100000.0,RUR,Волгоград,2016-08-16T11:37:38+0300
1633494,IOS-developer (Новосибирск),"iOS
ООП
Objective-C
Objective‐C Runtime
workflow
Git
Reactive Cocoa
Xcode
Core Data",40000.0,110000.0,RUR,Омск,2016-08-17T08:42:14+0300
1635975,Программист IOS/Android,"HTML5
jQuery
JavaScript
MySQL
Python
AngularJS
Ajax
CSS
xamarin
Android
WIndows Phone",100000.0,200000.0,KZT,Алматы,2016-08-19T09:59:56+0300
1637017,Senior Android Developer; Senior iOS Developer,"Android SDK
Mobile development
iOS
Objective-C",120000.0,190000.0,RUR,Москва,2016-08-20T08:44:52+0300
1637361,IOS Developer/ iOS Разработчик,"iOS
Mac Os
Objective-C
SWIFT Alliance
Git
JSON API
REST Api
MVC
XML
Ответственность",150000.0,200000.0,KZT,Алматы,2016-08-21T17:02:00+0300
1639232,IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",2500.0,3000.0,USD,Екатеринбург,2016-08-23T08:26:39+0300
1639235,IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",2500.0,3000.0,USD,Новосибирск,2016-08-23T08:28:14+0300
1639955,Middle iOS Разработчик,"iOS
Objective-C
Git",40000.0,60000.0,RUR,Калининград,2016-08-23T16:14:24+0300
1640182,"Программист iOS, Swift, ObjectiveC","Swift
Objective-C
iOS",110000.0,150000.0,RUR,Москва,2016-08-23T19:36:54+0300
1640237,IOS / Unity разработчик,"C++
Objective-C
Unity
OpenGL",2500.0,3000.0,USD,Киев,2016-08-24T02:20:19+0300
1640296,IOS Разработчик,"iOS
Objective-C
JSON API
UIKit
Git
Mercurial
CoreData
Multithread Programming
ООП
Design Patterns",60000.0,100000.0,RUR,Новосибирск,2016-08-24T07:46:31+0300
1640582,IOS разработчик,"iOS
Xamarin
Entity
SOLID
OOP
DRY
KISS
Gitflow
mono
JSON API
Web API
C#",70000.0,90000.0,RUR,Калининград,2016-08-24T11:34:39+0300
1641082,IOS разработчик,"Objective-C
Autolayout
ARC
APNS
Pods
MVC
RESTFull API
Git",30000.0,50000.0,RUR,Пенза,2016-08-24T18:00:45+0300
1641460,IOS разработчик полного цикла,"iOS
Objective-C
UI
UX",75000.0,120000.0,RUR,Санкт-Петербург,2016-08-25T01:03:50+0300
1641461,IOS разработчик полного цикла,"iOS
Objective-C
UI
UX",75000.0,120000.0,RUR,Москва,2016-08-25T01:03:50+0300
1642170,IOS разработчик,"iOS
Objective-C
Mac Os
Git",1000.0,1400.0,BYR,Минск,2016-08-25T13:39:22+0300
1642304,IOS-разработчик,"Objective-C
iOS
ООП
SVN
Git
C++
SQLite",45000.0,100000.0,RUR,Ульяновск,2016-08-25T15:33:28+0300
1642382,IOS разработчик,"Objective-C
Autolayout
ARC
APNS
Pods
MVC
RESTFull API
Git",30000.0,50000.0,RUR,Уфа,2016-08-25T16:29:37+0300
1643777,Разработчик iOS приложений (middle),"iOS
swift
Objective-C
sdk
Git
XML/JSON",70000.0,110000.0,RUR,Санкт-Петербург,2016-08-26T23:41:07+0300
1643900,IOS разработчик мобильных приложений,"Objective-C
Swift
Rest API
iOS",50000.0,90000.0,RUR,Красноярск,2016-08-27T15:41:31+0300
1643901,IOS разработчик мобильных приложений,"Objective-C
Swift
Rest API
iOS",50000.0,90000.0,RUR,Екатеринбург,2016-08-27T15:41:51+0300
1644142,Senior IOS Developer,"Objective-C
Concurrency
iOS
ООП
REST",160000.0,290000.0,RUR,Москва,2016-08-28T18:39:56+0300
1644350,IOS разработчик мобильных приложений,"Objective-C
Swift
Rest API
iOS",50000.0,90000.0,RUR,Красноярск,2016-08-29T06:08:02+0300
1646059,Middle IOS разработчик,"iOS
Git
Objective-C
ООП
Mac Os
core data
SQLite
Atlassian Jira
Multithread Programming",50000.0,90000.0,RUR,Ульяновск,2016-08-30T09:45:30+0300
1647942,IOS программист (Objective-C),"Objective-C
iOS
Git
swift",50000.0,105000.0,RUR,Санкт-Петербург,2016-08-31T18:31:38+0300
1650157,IOS разработчик,"Objective-C
iOS
ООП
SVN",160000.0,200000.0,RUR,Москва,2016-09-02T16:03:25+0300
1650591,IOS разработчик,"iOS
C++
Objective-C
XMPP
VoIP",4000.0,5400.0,EUR,Москва,2016-09-03T12:48:25+0300
1651769,IOS-developer,"iOS
Objective-C
uikit
foundation
coredata
UI
UX",40000.0,120000.0,RUR,Новосибирск,2016-09-05T10:54:45+0300
1651772,IOS-developer (cross platform),"iOS
ООП
Objective-C
Xcode
Mac Os
Android",50000.0,150000.0,RUR,Новосибирск,2016-09-05T10:54:56+0300
1652070,Программист-разработчик мобильного приложения iOS,Objective-C,10000.0,30000.0,RUR,Санкт-Петербург,2016-09-05T12:39:43+0300
1652505,Программист-разработчик мобильного приложения iOS,"Objective-C
Английский язык",10000.0,30000.0,RUR,Санкт-Петербург,2016-09-05T16:21:53+0300
1652930,IOS и Android разработчик,"Objective-C
Android
iOS
SWIFT Alliance",50000.0,80000.0,RUR,Санкт-Петербург,2016-09-06T08:14:19+0300
1653500,IOS разработчик,"iOS
Objective-C
Mac Os
Git",700.0,1000.0,BYR,Минск,2016-09-06T11:46:00+0300
1654182,IOS разработчик,"iOS
Objective-C
C++",70000.0,90000.0,RUR,Молдавия,2016-09-06T19:46:21+0300
1654247,IOS Developer / IOS Разработчик,"iOS Frameworks
Objective-C
iOS",1500.0,1900.0,USD,Минск,2016-09-06T22:54:08+0300
1654828,Разработчик iOS,"iOS
Objective-C
REST
SQLite
UIKit
Core Data
Git",120000.0,150000.0,RUR,Москва,2016-09-07T09:49:32+0300
1656481,Middle IOS developer,"iOS
Objective-C
Git
SQL
Swift
HTTP
JSON API
Atlassian Jira",45000.0,80000.0,RUR,Ростов-на-Дону,2016-09-08T16:58:06+0300
1656745,Разработчик мобильных приложений (Android / iOS),"Adobe Photoshop
Android
iOS
Git
Objective-C",250000.0,350000.0,KZT,Алматы,2016-09-09T09:00:15+0300
1657001,IOS разработчик,"Objective-C
Cocoa
Storyboard
Autolayout
MVVM
Reactive Cocoa
git VCS",70000.0,120000.0,RUR,Санкт-Петербург,2016-09-09T12:22:31+0300
1657147,Разработчик iOS / партнер в стартап,"iOS
Objective-C
Start-up  project
Agile Project Management
Scrum",40000.0,50000.0,RUR,Москва,2016-09-09T14:17:02+0300
1657448,IOS разработчик,iOS,40000.0,50000.0,RUR,Рязань,2016-09-09T17:51:18+0300
1657680,"QT, C++, Android Developer/ IOS Developer (Разработчик мобильных приложений)","C/C++
Java
Android
Git
PHP
Qt
API",30000.0,75000.0,RUR,Краснодар,2016-09-11T09:58:39+0300
1658543,Developer IOS / Разработчик IOS (г. Сочи),"Objective-C
C++
SWIFT Alliance
iOS
Git
TCP/IP",120000.0,200000.0,RUR,Москва,2016-09-12T11:05:39+0300
1659382,IOS разработчик,"iOS
Objective-C
swift
REST
Cocoa
Git",45000.0,80000.0,RUR,Челябинск,2016-09-12T16:10:15+0300
1659613,IOS-разработчик / iOS-программист,"Усидчивость
Старательность",200000.0,250000.0,KZT,Алматы,2016-09-12T19:28:43+0300
1660713,IOS developer,iOS,100000.0,150000.0,RUR,Москва,2016-09-13T16:32:48+0300
1661934,IOS-разработчик,"iOS
Objective-C
cocoa touch
Git
MySQL
PHP5
SQL",100000.0,140000.0,RUR,Москва,2016-09-14T15:08:11+0300
1662035,Ведущий IOS разработчик,"Objective-C
iOS
REST
MVC
MVVM
Swift
MagicalRecord
NSURLSession",150000.0,190000.0,RUR,Москва,2016-09-14T16:09:45+0300
1662277,IOS разработчик,"Xcode
swift
Objective-C
Cocoa
Java",100000.0,180000.0,RUR,Санкт-Петербург,2016-09-14T19:29:51+0300
1663424,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Москва,2016-09-15T19:25:01+0300
1663777,IOS разработчик,"Objective-C
iOS",100000.0,130000.0,RUR,Москва,2016-09-16T11:07:08+0300
1664605,Android / iOS разработчик,"Android SDK
Swift
Java
ООП
Objective-C
iOS",40000.0,120000.0,RUR,Санкт-Петербург,2016-09-16T17:45:39+0300
1664724,IOS Mobile Apps Developer,"iOS
Xcode
Objective-C
Oxygen Xml Editor
SOAP
REST
HTML5
JavaScript
jQuery
Ajax
Jetbrains Phpstorm
APIs
Web Services
AndEngine",2000.0,3000.0,USD,Москва,2016-09-17T04:38:42+0300
1665702,IOS разработчик,"iOS
Objective-C
swift
Xcode
Git
Atlassian Jira
ООП",1600.0,1900.0,USD,Минск,2016-09-19T10:50:12+0300
1668644,Разработчик iOS,"Objective-C
iOS SDK 4+
Core Data
Animation
Graphics",80000.0,120000.0,RUR,Санкт-Петербург,2016-09-21T12:07:11+0300
1670158,IOS Разработчик,"iOS
Objective-C
Git",50000.0,150000.0,RUR,Калининград,2016-09-22T15:55:18+0300
1670339,IOS разработчик,"iOS
Objective-C
Swift",40000.0,100000.0,RUR,Уфа,2016-09-22T17:56:17+0300
1670343,IOS разработчик,"iOS
Objective-C
Swift",40000.0,100000.0,RUR,Тверь,2016-09-22T17:57:37+0300
1670486,IOS developer,"Xcode
C++",80000.0,80000.0,RUR,Красногорск,2016-09-23T01:41:19+0300
1670821,Разработчик приложений для IOS,"iOS
Objective-C",35000.0,85000.0,RUR,Орел,2016-09-23T11:17:33+0300
1670973,IOS разработчик,"iOS
Objective-C",30000.0,70000.0,RUR,Новосибирск,2016-09-23T12:32:19+0300
1671280,Разработчик Android / iOS,"Android
iOS
Xamarin",100000.0,450000.0,KZT,Алматы,2016-09-23T15:48:11+0300
1671885,IOs/Android разработчик,"C#
Xamarin
Unity
iOS
Android",250000.0,300000.0,KZT,Алматы,2016-09-25T11:36:17+0300
1673735,"Разработчик мобильных приложений ( Android, iOS )","работать на результат
умение работать в команде
оперативность
Мобильность",50000.0,100000.0,RUR,Уфа,2016-09-26T19:10:00+0300
1673742,IOS разработчик,"работать на результат
умение работать в команде
оперативность
Мобильность",50000.0,100000.0,RUR,Уфа,2016-09-26T19:17:53+0300
1674725,IOS разработчик,"iOS
Objective-C
Swift
Xcode",35000.0,50000.0,RUR,Казань,2016-09-27T16:34:18+0300
1674943,Руководитель мобильной разработки/платформы Android и iOS,"Swift
Objective-C
iOS
Android
Android SDK",180000.0,200000.0,RUR,Москва,2016-09-27T20:45:04+0300
1675486,IOS разработчик,"iOS
Objective-C
Mac Os
Git",600.0,1000.0,BYR,Минск,2016-09-28T12:32:40+0300
1676857,IOS разработчик,"работать на результат
умение работать в команде
оперативность
Мобильность",50000.0,100000.0,RUR,Уфа,2016-09-29T14:52:14+0300
1676865,IOS/Android разработчик,"работать на результат
умение работать в команде
оперативность
Мобильность",50000.0,100000.0,RUR,Уфа,2016-09-29T14:56:44+0300
1677018,Lead iOS Developer,"iOS
C++
PHP
ООП
Objective-C
Mac Os
PostgreSQL",2000.0,3000.0,BYR,Минск,2016-09-29T16:37:29+0300
1677500,IOS разработчик,"iOS
Objective-C",1500.0,2500.0,USD,Минск,2016-09-30T11:00:43+0300
1678099,IOS разработчик,"iOS
Swift
Objective-C
Restfull api
SQLite
NoSQL",70000.0,100000.0,RUR,Санкт-Петербург,2016-09-30T17:17:17+0300
1678313,IOS разработчик,"iOS
Xamarin
Entity
SOLID
OOP
DRY
KISS
Gitflow
mono
JSON API
Web API
C#",70000.0,90000.0,RUR,Калининград,2016-10-01T08:42:59+0300
1678422,IOS разработчик,Objective-C,120000.0,160000.0,RUR,Москва,2016-10-01T12:55:51+0300
1678804,Разработчик мобильных приложений для iOS,"Objective-C
C++
iOS
Git
CocoaPods",80000.0,130000.0,RUR,Москва,2016-10-02T12:34:10+0300
1680296,IOS Разработчик,"iOS
Objective-C",1500.0,2600.0,USD,Минск,2016-10-03T16:33:32+0300
1682441,Разработчик мобильных приложений iOS,"iOS
Git
Objective-C
Анимация
mapbox",90000.0,150000.0,RUR,Москва,2016-10-05T13:50:50+0300
1683093,Программист-разработчик мобильного приложения iOS,"Objective-C
Английский язык",10000.0,30000.0,RUR,Санкт-Петербург,2016-10-06T08:09:38+0300
1683610,IOS Developer,"iOS
Objective-C
Mac Os",1000.0,1500.0,USD,Минск,2016-10-06T13:17:59+0300
1685877,Разработчик мобильных приложений (Android / iOS),"Adobe Photoshop
Android
iOS
Git
Objective-C",250000.0,350000.0,KZT,Алматы,2016-10-10T06:58:51+0300
1686751,Разработчик мобильных приложений (Android / iOS программист),"Java
Android
iOS
Git
HTML
JavaScript",20000.0,45000.0,RUR,Ульяновск,2016-10-10T13:19:36+0300
1686813,IOS разработчик,"Objective-C
iOS SDK
CoreData
GCD
AFNetworking
Git",1500.0,3000.0,USD,Минск,2016-10-10T13:52:44+0300
1687284,IOS Developer,"Objective-C
iOS",3000.0,3000.0,EUR,Кипр,2016-10-10T18:21:28+0300
1687326,IOS разработчик,"Objective-C
Cocoa
Storyboard
Autolayout
MVVM
Reactive Cocoa
git VCS",70000.0,120000.0,RUR,Санкт-Петербург,2016-10-10T19:22:11+0300
1687958,IOS разработчик,"iOS
C#
Xamarin
JavaScript",1000.0,1300.0,USD,Санкт-Петербург,2016-10-11T13:32:23+0300
1688932,IOS разработчик,"iOS
Objective-C
Git
SQL
Swift",27000.0,60000.0,RUR,Ростов-на-Дону,2016-10-12T12:10:53+0300
1689381,IOS-разработчик,"Git
ООП
Swift",45000.0,80000.0,RUR,Уфа,2016-10-12T16:56:36+0300
1689473,"QT, C++, Android Developer/ IOS Developer (Разработчик мобильных приложений)","C/C++
Java
Android
Git
PHP
Qt
API",30000.0,75000.0,RUR,Краснодар,2016-10-12T17:56:32+0300
1692164,Разработчик С++ (iOS),"C/C++
Objective-C
C++
STL
iOS",100000.0,150000.0,RUR,Москва,2016-10-15T22:42:26+0300
1693767,IOS разработчик,"Objective-C
Swift
Xcode",50000.0,80000.0,RUR,Саратов,2016-10-17T15:37:35+0300
1695438,Middle/Senior iOS Developer,"Objective-C
Git
iOS
Xcode",90000.0,150000.0,RUR,Челябинск,2016-10-19T06:39:03+0300
1696728,IOS-разработчик (Новосибирск),"Objective-C
iphone
ipad
ООП
Code Review",50000.0,120000.0,RUR,Томск,2016-10-20T09:01:21+0300
1698282,Junior iOS developer,"Objective-C
iOS
Git
ООП
swift
GitHUB
SQL",25000.0,60000.0,RUR,Краснодар,2016-10-21T12:10:31+0300
1698499,Junior разработчик Swift (iOS),"ООП
JSON API
Objective-C
REST
Git",30000.0,60000.0,RUR,Москва,2016-10-21T14:18:41+0300
1698968,IOS разработчик,"iOS
Objective-C
SQLite
Git
ООП",70000.0,100000.0,RUR,Санкт-Петербург,2016-10-21T21:29:05+0300
1699269,Разработчик iOS приложений (middle),"iOS
swift
Objective-C
sdk
Git
XML/JSON",70000.0,110000.0,RUR,Санкт-Петербург,2016-10-23T10:25:31+0300
1700352,IOS разработчик,"iOS
Objective-C
Swift",40000.0,100000.0,RUR,Уфа,2016-10-24T12:34:21+0300
1702033,IOS разработчик,"iOS
Objective-C
Swift",35000.0,55000.0,RUR,Ростов-на-Дону,2016-10-25T14:57:48+0300
1704740,IOS разработчик,"CocоaPods
AFNetworking
BlocksKit
Facebook-iOS-SDK
FlurrySDK
MagicalRecord
SDWebImage
UrbanAirship-iOS-SDK
Vk-iOS-SDK
AVFoundation
CoreAudio
CoreData
CoreLocation
MapKit
Objc/runtime
QuartzCore
StoreKit
HTTP
REST
JSON
XML",70000.0,90000.0,RUR,Тула,2016-10-28T07:16:47+0300
1705840,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Пермь,2016-10-29T00:01:43+0300
1705841,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Омск,2016-10-29T00:05:16+0300
1705842,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Брянск,2016-10-29T00:08:25+0300
1705843,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Казань,2016-10-29T00:11:29+0300
1705844,IOS разработчик,"Разработка ПО
Objective-C
swift",70000.0,120000.0,RUR,Москва,2016-10-29T00:19:40+0300
1706114,IOS Developer/ iOS Разработчик,"iOS
Mac Os
Objective-C
SWIFT Alliance
Git
JSON API
REST Api
MVC
XML
Ответственность",180000.0,200000.0,KZT,Алматы,2016-10-30T12:58:22+0300
1707595,IOS Middle Developer,"iOS
Objective-C",1500.0,2500.0,USD,Минск,2016-10-31T16:04:34+0300
1707892,IOS разработчик,"iOS
Objective-C
Mac Os
Git
ООП",600.0,1000.0,BYR,Минск,2016-10-31T22:07:59+0300
1708679,IOS Разработчик,"Android
Adobe Photoshop
Java",200000.0,300000.0,KZT,Алматы,2016-11-01T15:02:09+0300
1708713,IOS разработчик,"iOS
Xamarin
Entity
SOLID
OOP
DRY
KISS
Gitflow
mono
JSON API
Web API
C#",70000.0,90000.0,RUR,Калининград,2016-11-01T15:21:19+0300
1709405,IOS Developer / IOS Разработчик,"iOS Frameworks
Objective-C
iOS",1500.0,2000.0,USD,Минск,2016-11-02T10:46:45+0300
1710320,IOS & Android разработчик,"iOS
Android
Android SDK",200000.0,300000.0,KZT,Алматы,2016-11-03T05:55:45+0300
1710391,"Мобильный разработчик (Android, IOS, Phone)","iOS
Android
Objective-C
WIndows Phone",30000.0,50000.0,RUR,Краснообск,2016-11-03T09:16:57+0300
1711927,IOS разработчик,"iOS
Git
Objective-C
ООП
Разработка ПО
SQL
Mac Os",100000.0,180000.0,RUR,Москва,2016-11-05T11:46:56+0300
1712345,Разработчик iOS,"iOS
Objective-C
REST
SQLite
UIKit
Core Data
Git",120000.0,160000.0,RUR,Москва,2016-11-07T00:30:49+0300
1713743,Начинающий iOS разработчик,iOS,30000.0,60000.0,RUR,Казань,2016-11-07T17:04:19+0300
1713745,Middle iOS developer,iOS,60000.0,100000.0,RUR,Казань,2016-11-07T17:04:23+0300
1714120,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Благовещенск (Амурская область),2016-11-08T07:35:25+0300
1714121,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Биробиджан,2016-11-08T07:35:25+0300
1714122,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Самара,2016-11-08T07:35:25+0300
1714123,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Симферополь,2016-11-08T07:35:25+0300
1714124,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Ульяновск,2016-11-08T07:35:25+0300
1714125,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Красноярск,2016-11-08T07:35:25+0300
1714126,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Петропавловск-Камчатский,2016-11-08T07:35:25+0300
1714127,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Магадан,2016-11-08T07:35:25+0300
1714128,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Хабаровск,2016-11-08T07:35:25+0300
1714129,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Кемерово,2016-11-08T07:35:25+0300
1714130,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Новосибирск,2016-11-08T07:35:25+0300
1714131,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Астрахань,2016-11-08T07:35:25+0300
1714132,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Челябинск,2016-11-08T07:35:25+0300
1714133,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Омск,2016-11-08T07:35:25+0300
1714134,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Пермь,2016-11-08T07:35:25+0300
1714135,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Барнаул,2016-11-08T07:35:25+0300
1714136,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Иркутск,2016-11-08T07:35:25+0300
1714137,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Севастополь,2016-11-08T07:35:25+0300
1714138,Разработчик приложений под iOS,iOS,60000.0,80000.0,RUR,Саратов,2016-11-08T07:35:25+0300
1714582,IOS разработчик,"Objective-C
iOS
Mac Os",35000.0,70000.0,RUR,Новосибирск,2016-11-08T11:59:54+0300
1714642,IOS разработчик,"Objective-C
iOS
Git
ООП",70000.0,100000.0,RUR,Екатеринбург,2016-11-08T12:43:06+0300
1714756,IOS разработчик,"iOS
Objective-C
Git
ООП
Python
Swift",50000.0,100000.0,RUR,Тверь,2016-11-08T13:55:44+0300
1716259,IOS разработчик,"iOS
swift
Development
C++
ООП
Управление проектами
Управление персоналом
UX
Objective-C
SQL",70000.0,120000.0,RUR,Москва,2016-11-09T17:16:49+0300
1717125,Разработчик мобильных приложений (Android / iOS программист),"Java
Android
iOS
Git
HTML
JavaScript",20000.0,45000.0,RUR,Ульяновск,2016-11-10T13:30:28+0300
1717193,Junior iOS разработчик,"iOS
Objective-C
swift
Xcode
Git
Atlassian Jira
ООП",700.0,1100.0,USD,Минск,2016-11-10T14:13:36+0300
